product_name,price,item_type,description,misc_notes,in_stock,supplier
Summit Rear 3 Point Boot Chassis Brace Set - GT86 & BRZ,175,,Summit Rear Boot 3 Point Chassis Brace for GT86 & BRZ,Can Be Fitted With Spare Wheel In Place,Not In Stock,FenSport
Brake Discs - Front - DBA 4000 Series - T3 - GT86 & BRZ,266.8,,"DBA 4000 T3 Slotted Discs for GT86 & BRZFront 294 x 24mmNote: Price is for 1 pairDBA 4000 series: DBA's mid-series enhanced performance rotor is designed for the spirited street driver or performance modified street vehicle.  Packed with performance enhanced features these rotors are available in DBA's unique symmetrical slot design. Features:Patented 'Kangaroo paw' ventilation design provides up to 20% greater heat dissipation. Bi Directional use, ie: not handed. Tri symmetrical slots are quieter, more responsive and provide a smoother pedal feel. High Carbon Alloyed Iron increases the thermal capacity properties of the rotor. Anti rust - painted non friction surfacesThermographic heat paint markings change colour to monitor peak braking temperatures, which helps in selecting friction material. Manufactured in AustraliaDBA brake discs have gained quality certification internationally, including ISO, TUV, and the Technical Specification from the International Organisation of Standardisation, their highest ranking for the auto industry. ","Price is for 1 pair.

- We recomend using Hawk HPS brake pads with your DBA T3 slotted discs.",In Stock,FenSport
Brake Kit - Rear - Blitz 86105 - GT86/BRZ,1878.24,,GT86 & BRZ Blitz Rear Brake Kit 4 Pot Caliper330mm Diameter X 26mm Thick DiscsAluminium body for light weight but excellent stiffness. Red CaliperBlack Bell HousingAs used on Blitz Racing Project Tsukuba Time Attack BRZ NOTE: Standard Wheels Will NOT Fit When Using This Product,No notes available,Discontinued,FenSport
Cusco Alloy Air Con Pump Cover - GT86 & BRZ,169.85,,Cusco alloy air con pump cover for GT86 & BRZManufactured from billet aluminium and hard anodised in Cusco blue with laser etched Cusco logo. ,No notes available,Not In Stock,FenSport
Turbo Exhaust System - Turbo Back - With Cat - Avo 3,1685,,"Avo Turboworld 3"" Stainless Steel - Full Exhaust System for GT86 & BRZ with Avo Turbo KitFrom Turbo Back - With CatalyserFor those wishing to get the ultimate power from their Avo turbo conversion for their GT86 and BRZ. The front pipe kit includesOverpipe - Ceramic CoatedFront pipe - with ceramic coated 5"" metal catalyser, stainless steel with lambda bung. Flexible sprung centre joint as OEMRear half system polished stainless steel 3"" pipework with twin tailpipesGaskets also included. GT86 Avo turbo launch with 3"" Avo exhaust system. ",With Catalyser,Not In Stock,FenSport
Seibon Carbon Fibre Side Skirts - TB Style - Pair - GT86 & BRZ,837,,"GT86 & BRZ Seibon Carbon Side Skirts - TB Style - PairWeight 1. 2 kg eachSeibon Carbon are specialists in the design and manufacture of high quality carbon fibre body parts.  All products are stylish and functional.  Everything is made from top grade carbon fibre, and is rigorously inspected during a multiple step quality control process.  All Seibon products come with a clear coat warranty and fitment guarantee to ensure satisfaction and confidence.  When looking for a carbon fibre you can be sure you will enjoy a tight and constant weave with Seibon products",No notes available,Not In Stock,FenSport
Brake Master Cylinder Brace - LHD - Racer X - GT86 & BRZ,83,,"Racer X Brake Master Cylinder Brace for GT86 & BRZBlack Anodized Billet AlloyNote: Left Hand DriveFensport Tip: A master cylinder brace or stopper as they're sometimes known, reduces flex in the master cylinder by bracing it to the inner wing to provide a more consistent pedal feel and reduce pedal pressure input for the same output pressure",LHD Only,In Stock,FenSport
SuperPro - Anti Roll Bar - Front 20mm Solid - Adjustable - GT86 & BRZ,161.87,,"SuperPro's anti roll bars (sway bars) offer sharper steering, less body roll and improved grip.  GT86 & BRZ Front - Anti Roll Bar 20mm - Solid Bar2 Position Adjustable Roll bar bushes included",No notes available,Not In Stock,FenSport
HKS Legamax Premium - Sports Exhaust System - GT86 & BRZ,1180,,HKS Legamax Premium - Sports Exhaust System for GT86 & BRZ Main material is high quality stainless steel SUS30460-54mm pipe diameter124mm TailpipesClose noise level at Idle 91db (standard 86),No notes available,Not In Stock,FenSport
Forged Piston Kit - Mahle Motorsport PowerPak+ - 10.5-1 Compression Ratio - GT86 & BRZ FA20,680,,"Forged Piston Kit - Mahle Motorsport PowerPak+ - 10. 5:1 Compression Ratio - GT86 & BRZ FA202618 Alloy10. 5:1 Compression Ratio on the 86mm10. 6:1 Compression Ratio on 86. 5mmCR calculated at 0. 2mm below deck and 0. 61 x 89. 5mm head gasketListing is for a set of 4 pistons, gudgeon pins and clipsMAHLE Motorsport Subaru Forged PowerPak and PowerPak+ piston kits offer superior reliability and performance, letting you take performance to the next level.  Subaru pistons are designed by our Motorsport division with 4032 or 2618 alloy.  PowerPak Plus pistons include a hard anodized top ring groove for extreme duty applications.  From 2. 0L EJ20, 2. 2L Stroker, or the FA20 Turbo the best engine builders and drivers make no compromises, and they trust MAHLE Motorsport. Advanced FeaturesSlipper Skirt Style Forgings: strong, lightweight, low drag forging superior to the traditional full round design. Phosphate Coating: helps prevent microwelding in the ring grooves and pin galling. Grafal® Anti-Friction Skirt Coating: reduces drag, scuffing, friction, cylinder bore wear, and reduces piston noise. Hard Anodized Top Ring Grooves (PowerPak+ Piston Kits): extra protection against ring groove microwelding for extreme duty applications. 4032 or 2618 Aluminum Alloy: whether building a street engine or an all out race engine, both 4032 and 2618 alloys are available depending on the application. Mahle Tech specs : HERE ",No notes available,Not In Stock,FenSport
Brake Discs - Rear - Standard - GT86 & BRZ,83.62,,"Rear Brake Discs for GT86 & BRZ290 x 18mm VentedStandard typeNote: Price is for 1 pair of discsOur high quality brake discs are standard replacement and a direct fit to your vehicle. Fensport Tip: Always replace brake discs in pairs and make sure the hub faces are clean and free from rust or defects.  A ""smear"" of copaslip or similar, should be applied between disc and hub flange to help prevent any future rust build up.  New brake pads should also be fitted and the manufacturer's bed in procedure followed.  This will ensure you get the best possible lifespan for your new brake discs & pads. ",Price is for 1 pair of discs,In Stock,FenSport
Fuel Bucket Assembly with Uprated 265 l/hr Fuel Pump - Avo - GT86 & BRZ,389,,Avo GT86 Fuel Bucket Assembly with 265 L/Hr PumpThe Avo fuel bucket assembly provides more volume of fuel around the pump than the standard assembly.  It is required when running high horsepower forced induction where the engines demand for fuel can empty the standard pot in seconds.  Having more fuel volume also helps with fuel surge on high G corners. Inside the assembly is a 265 litre per hour high capacity pump with a bottom mount filter and a more direct outlet.  Testing has shown over 40L/Hr improvement in fuel flow compared to standard. The assembly also has a return port and a regulator plug if you wish to install a return type fuel system. Instructions included. ,"Wiring is require for pump power (4 terminals)

- This assembly does not have the fuel level sensor - it is possible to mount the original sensor you will need to drill the assembly and mount the oe sensor, fixings and wiring is not supplied.

- Can be used with either standard fuel lines or uprated dash 6 or 8 braided lines (not supplied).",Not In Stock,FenSport
Omni 3 bar map Sensor - GT86 & BRZ,104.95,,"3 Bar Map SensorReccomended when using forced induction. The 3 bar map sensor allows us to set a 'Fuel Cut' in the Ecutek maps, safeguarding your engine against overboost. The other benefit of a 3 bar sensor is in calibrating boost control to use closed loop feedback. ",No notes available,In Stock,FenSport
Swave Rear Toe Control Arm Set - GT86 & BRZ,290,,"S-WAVE Rear Adjustable Toe Control Arm Set (Pair) for GT86 & BRZAdjustable toe control arms are useful on your GT86 & BRZ when you need more than factory adjustment such as more extreme camber, wide track, wide wheel spacers etc. ",Price is for 1 pair,Not In Stock,FenSport
Brake Pads - Front - EBC Greenstuff - GT86 & BRZ,57.23,,EBC V4 Greenstuff Front Brake Pads for GT86 & BRZFast/Heavy Street Use Brake well from cold Effective to above 650°C Low dust formula Generally recommended for cars producing up to 200BHP Front brake padsAxle set. ,No notes available,In Stock,FenSport
Whiteline Rear Roll Bar Link Kit Adjustable - GT86 & BRZ,114.59,,Whiteline Rear Anti Roll Bar Link Kit GT86 / BRZRear - Adjustable,Price is for 1 pair,In Stock,FenSport
Genuine Toyota - Engine Oil - 0W-20 AFE - 1 Litre,15.71,,Genuine Toyota - Engine Oil - 0W-20 AFE1 Litre0W20 Advanced Fuel Economy ExtraAPI SN+ - Suitable for GR Yaris but we recommend the millers EE 0w-20 which exceeds the standard not just meets it  : Millers EE 0w20Synthetic engine oil designed for late model Toyota & Lexus petrol engines. ,No notes available,In Stock,FenSport
"Oil Drain - Engine Sump Plug - Mishimoto Magnetic - M16 - GT86, GR86 & BRZ",12.72,,"Mishimoto Magnetic Sump Plug with Washer for engine sump on GT86, GR86 & BRZ 6061 Aluminium ConstructionConstructed With A Neodymium MagnetReduces Metal Debris In Your EngineIncreases Engine LifeDowty Oil Seal IncludedM16 X 1. 5Mishimoto Lifetime WarrantyNote: Installation Torque Specs: 15 ft/lbs for all magnetic oil drain plugs.  Do not exceed the maximum torque rating of 15 ft/lbs",No notes available,Not In Stock,FenSport
ARP Cylinder Head Stud Kit - GT86 & BRZ - FA20,286.88,,"ARP Cylinder Head Stud Kit Applications include FA20 EngineThe ARP Cylinder Head Stud Kit is a must have when pushing performance in high boost turbocharged or high compression engine builds.  Unlike OEM head studs, the ARP bolts are reusable and do not stretch.  They can be used with all our metal headgaskets. ARP is the market leader in fasteners and bolts for racing and high performance engines.   ARP's Top quality, exact tolerances, and use the best materials and machining processes, as well as the ability to survive the rigors of motorsport, make ARP bolts and fasteners the No1 choice. ",No notes available,In Stock,FenSport
Camber Adjust Bolt - 16mm - Pair - GT86 & BRZ,28.11,,"Camber Adjust Bolt Kit - FrontThe standard suspension is not adjustable for camber on GT86 & BRZ so when you lower or just want to adjust front camber for better handling, the Camber Bolts are a simple an effective solution. ",Price is for one pair,In Stock,FenSport
Air Intake - Blitz Suction Kit - 55703 - GT86 & BRZ - For Plastic Manifold,160.68,,Blitz Suction Kit for GT86 & BRZ with plastic intake manifoldBlitz have redesigned the intake suction pipe to reduce resistance and increase response. The piping is highly polished cast aluminium and all joints are made from durable silicon hoses in blueCan be used with the standard air filter or with Blitz Induction core type air filters,"For GT86 &amp; BRZ with black plastic intake manifold

- Does not fit GT86 2017 with red alloy intake manifold

- All parts are included in the kit to keep or remove the noise generator.",Discontinued,FenSport
TRD Engine Mount - Right Hand - GT86 & BRZ,116.58,,GT86 & BRZ TRD Uprated Engine Mount Right HandFensport Tip: TRD engine mounts uses harder shore rubber to provide improved engine location and to to improve vehicle handling and response. ,"Ride comfort will deteriorate.

- Engine vibration will likely to be transferred into the vehicle by installing harder mounts.

- May cause certain noise and vibration from the engine and transmission.",In Stock,FenSport
